ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Topic_Match
735.0,Location,"LOCATION CLOSE TO EVERYTHING. ALYKI BEACH CLUB, RESTAURANTS, CAFÉS. ",Positive,Positive,"LOCATION CLOSE TO EVERYTHING. ALYKI BEACH CLUB, RESTAURANTS, CAFÉS.",True
735.0,Staff,WE HAVE ALREADY TALKED TO THE STAFF THEY ARE PREPARING A LOT. POOL. Play room. Roof garden.,Positive,Positive,WE HAVE ALREADY TALKED TO THE STAFF THEY ARE PREPARING A LOT.,True
736.0,Staff,The staff is very friendly,Positive,Positive,The staff is very friendly,True
739.0,Facility,"Nice accommodation, extremely clean ",Positive,Positive,"Nice accommodation, extremely clean.",True
739.0,Food,,,Positive,"they offer a bottle of water, tea bags and coffee for free, not to mention the affordable prices of the mini-bar.",False
739.0,Location,and with a very good location near the beach and the center. ,Positive,Positive,very good location near the beach and the center.,True
739.0,Off,something that is rare to find in Cyprus.,,,,False
739.0,Price,,,Positive,affordable prices of the mini-bar.,False
739.0,Room,"With their vanilla styles, the rooms offer a very pleasant atmosphere in which to relax and unwind. Also, one thing that sets this hotel apart is their generosity so that they offer a bottle of water, tea bags and coffee for free, not to mention the affordable prices of the mini-bar. ",Positive,Positive,"With their vanilla styles, the rooms offer a very pleasant atmosphere in which to relax and unwind.",True
739.0,Staff,"Also note that the staff communicates well in French, ",Positive,Positive,"the staff communicates well in French, something that is rare to find in Cyprus.",True
742.0,Room,not clean,Negative,Negative,not clean,True
742.0,Room,comfortable bed,Positive,Positive,comfortable bed,True
743.0,Location,Not as close to the airport as advertised.,Negative,Negative,Not as close to the airport as advertised.,True
743.0,Room,Clean and nice room,Positive,Positive,Clean and nice room,True
744.0,Location,The sounds of the airport,Negative,Negative,The sounds of the airport,True
744.0,Off,Room quality,Positive,,,False
744.0,Room,,,Positive,Room quality,False
745.0,Food,,,Neutral,breakfast time,False
745.0,Off,breakfast time,Negative,,,False
745.0,Room,clean and functional,Positive,Positive,clean and functional,True
746.0,Food,,,Negative,I was assured of breakfast in the price of the room. Upon arrival he refused to provide breakfast.,False
746.0,Off,,,Negative,My dissatisfaction with the choice is great.,False
746.0,Off,My dissatisfaction with the choice is great.,,,,False
746.0,Room,The room was satisfactory,Positive,Positive,The room was satisfactory.,True
746.0,Staff,"I did not like the behavior of the gentleman in the reservations. I was assured of breakfast in the price of the room. Upon arrival he refused to provide breakfast in an unacceptable manner, and without even speaking the Cypriot language.",Negative,Negative,"I did not like the behavior of the gentleman in the reservations., he refused to provide breakfast in an unacceptable manner, and without even speaking the Cypriot language.",True
746.0,Staff,the lady at the reception who spoke Cypriot was kind and willing for any help.,Positive,Positive,the lady at the reception who spoke Cypriot was kind and willing for any help.,True
747.0,Facility,,,Negative,The frozen water in the bath,False
747.0,Room,The frozen water in the bath,Negative,,,False
747.0,Room,A clean room that really serves the purpose for which we came,Positive,Positive,A clean room that really serves the purpose for which we came,True
748.0,Facility,,,Negative,Minibar was empty and not working (annoying if you arrive after midnight and looking forward to a beer),False
748.0,Facility,,,Positive,clean,False
748.0,Location,"close to the airport but no aircraft noise.  bus station nearby
 salt lake nearby",Positive,Positive,"close to the airport but no aircraft noise, bus station nearby, salt lake nearby",True
748.0,Off,"(annoying if you arrive after midnight
 and looking forward to a beer)",Negative,,,False
748.0,Room,Minibar was empty and not working,Negative,,,False
748.0,Room,clean,Positive,,,False
750.0,Location,Location close to the field.,Positive,Positive,Location close to the field.,True
750.0,Staff,No staff at night..,Negative,Negative,No staff at night.,True
752.0,Room,It was extremely noisy,Negative,Negative,It was extremely noisy,True
752.0,Room,comfortable room for one night before departure,Positive,Positive,comfortable room for one night before departure,True
753.0,Room,,,Negative,Cleanliness,False
753.0,Room,"Cleanliness
 Spacious",Positive,Positive,Spacious,True
754.0,Facility,,,Negative,You should only sleep with air conditioning in the summer.,False
754.0,Location,"You should only sleep with air conditioning in the summer, because there is a lot of noise from the nearby beach until early morning.",Negative,Negative,there is a lot of noise from the nearby beach until early morning.,True
754.0,Location,Very good if you have an early morning flight.,Positive,Positive,Very good if you have an early morning flight.,True
754.0,Off,The quality-price ratio.,Positive,,,False
754.0,Price,,,Positive,The quality-price ratio.,False
755.0,Room,Very clean,Positive,Positive,Very clean,True
756.0,Food,it would be nice if there was a breakfast buffet,Negative,Negative,it would be nice if there was a breakfast buffet,True
756.0,Location,"central location between the beach, the party mile, the airport and the old town",Positive,Positive,"central location between the beach, the party mile, the airport and the old town",True
757.0,Food,"After 20 minutes of waiting bad and half raw croissant
 Watery cappuccino",Negative,Negative,After 20 minutes of waiting bad and half raw croissant Watery cappuccino,True
757.0,Off,"furniture, terrace",,,,False
757.0,Room,,,Neutral,"Cleaning, furniture, terrace",False
757.0,Room,"Cleaning, ",Positive,,,False
758.0,Room,Big room,Positive,Positive,Big room,True
758.0,Staff,Receptionist didn't understand English very well and the staff could not give me any information about the bus to the airport,Negative,Negative,"Receptionist didn't understand English very well, the staff could not give me any information about the bus to the airport",True
759.0,Facility,,,Negative,The lack of adapters for sockets,False
759.0,Off,The room,Positive,,,False
759.0,Room,The lack of adapters for sockets,Negative,,,False
759.0,Room,,,Positive,The room,False
763.0,Location,,,Negative,The noise emanating from the terrace when located on the 1st floor.,False
763.0,Room,The noise emanating from the terrace when located on the 1st floor.,Negative,,,False
763.0,Room,"the comfort of the beds, the cleanliness.",Positive,Positive,"the comfort of the beds, the cleanliness.",True
763.0,Staff,The warm welcome in French. ,Positive,Positive,The warm welcome in French,True
764.0,Facility,,,Negative,"At 3 o'clock in the morning, the garbage was picked up from the street, in an infernal mess....",False
764.0,Food,Breakfast ok.,Positive,Positive,Breakfast ok.,True
764.0,Location,"At 3 o'clock in the morning, the garbage was picked up from the street, in an infernal mess....
 At 7 o'clock in the morning I tried to open the door to the balcony and I was very close to throwing up instantly. It seems that there are some farms nearby... it smelled like concentrated manure....",Negative,Negative,At 7 o'clock in the morning I tried to open the door to the balcony and I was very close to throwing up instantly. It seems that there are some farms nearby... it smelled like concentrated manure....,True
764.0,Room,"The small room, with almost non-existent storage spaces, an extremely small balcony.
 Thin walls, all night I heard how other travelers checked in. The adapter found in the room burned/melted 2 phone chargers.",Negative,Negative,"The small room, with almost non-existent storage spaces, an extremely small balcony., Thin walls, all night I heard how other travelers checked in., The adapter found in the room burned/melted 2 phone chargers.",True
764.0,Room,"Clean room, comfortable bed.",Positive,Positive,"Clean room, comfortable bed.",True
764.0,Staff,"With the exception of one gentleman at the reception, no other employee was wearing a mask.",Negative,Negative,"With the exception of one gentleman at the reception, no other employee was wearing a mask.",True
765.0,Facility,,,Positive,Very good shower. Very good WiFi connection.,False
765.0,Location,"and the hotel lobby, you can even smell the smoke from the cigarettes that smoke there. ",Negative,,,False
765.0,Location,Bars and restaurants nearby.,Positive,Positive,Bars and restaurants nearby.,True
765.0,Room,"In the photo of the room on Booking, you can't see a column that takes up space and is uncomfortable. The balcony on the first floor is very low, not very intimate, close to the street. The safe does not make sense since it is not walled, They could put shampoo in the bathroom, not just soap. they could put 2 coffee sachets and 2 tea sachets, not just 1.",Negative,Negative,"In the photo of the room on Booking, you can't see a column that takes up space and is uncomfortable., The balcony on the first floor is very low, not very intimate, close to the street and the hotel lobby, you can even smell the smoke from the cigarettes that smoke there., The safe does not make sense since it is not walled, it does not matter if you leave the money in a bag., They could put shampoo in the bathroom, not just soap., Since there is a kettle and the room ers for two people, they could put 2 coffee sachets and 2 tea sachets, not just 1.",True
765.0,Room,Very comfortable bed. Very good shower. The furniture and bathroom are all new and impeccable. Very good WiFi connection.,Positive,Positive,Very comfortable bed. The furniture and bathroom are all new and impeccable.,True
765.0,Staff,Excellent attention ,Positive,Positive,Excellent attention.,True
766.0,Booking-issue,,,Negative,The room given was not the one booked.,False
766.0,Room,The room given was not the one booked. small corner,Negative,Negative,"small corner, Cleanliness",True
766.0,Room,Cleanliness,Positive,,,False
767.0,Location,"Far from the beach., The windows overlooked the courtyard, where it was quite noisy.",Negative,Negative,Far from the beach.,True
767.0,Off,,,Neutral,The hotel is average (3 stars),False
767.0,Price,The hotel is average (3 stars) 400 euros for 3 nights a bit expensive. ,Negative,Negative,400 euros for 3 nights a bit expensive.,True
767.0,Room,"The windows overlooked the courtyard, where it was quite noisy.",Negative,Negative,"The windows overlooked the courtyard, where it was quite noisy.",True
