ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
676,Staff,"Staff SUPER!!! Responsive, kind people, you feel at home)",Positive,Positive,"Staff SUPER!!! Responsive, kind people, you feel at home).",True
678,Facility,Good hotel ,Positive,,,False
678,Location,next to Mackenzie beach and especially the airport. It is 5 minutes by car,Positive,Positive,Good hotel next to Mackenzie beach and especially the airport. It is 5 minutes by car.,True
679,Room,Lots of noise from the hallway,Negative,Negative,Lots of noise from the hallway,True
679,Room,"Superb room, bathroom and balcony, very comfortable, ",Positive,Positive,"Superb room, bathroom and balcony, very comfortable.",True
679,Staff,the staff was top notch!,Positive,Positive,the staff was top notch!,True
680,Facility,very clean establishment.,Positive,,,False
680,Location,"but the hotel is located 500 meters from the beach and an area with restaurants, bars... the town center is a little further 30' on foot. 5' from the airport. ",Positive,Positive,"the hotel is located 500 meters from the beach and an area with restaurants, bars... the town center is a little further 30' on foot. 5' from the airport.",True
680,Staff,"Very nice hosts, ",Positive,Positive,"Very nice hosts, very clean establishment.",True
683,Facility,Clean and modern hotel ,Positive,Positive,Clean and modern hotel.,True
683,Staff,with very friendly staff.,Positive,Positive,very friendly staff.,True
684,Facility,,,Positive,The terrace,False
684,Location,The noise of the discotheque…,Negative,,,False
684,Staff,the sympathy of the restaurant manager,Positive,Positive,the sympathy of the restaurant manager,True
685,Facility,,,Positive,perfect cleanliness,False
685,Food,"excellent breakfasts for only 8€, ",Positive,Positive,excellent breakfasts for only 8€,True
685,Location,"Excellent location, ",Positive,Positive,Excellent location,True
685,Price,,,Positive,excellent breakfasts for only 8€,False
685,Room,"perfect cleanliness, ",Positive,,,False
685,Staff,super service,Positive,Positive,super service,True
686,Room,Nice quiet room.,Positive,Positive,Nice quiet room.,True
686,Staff,Very friendly reception. ,Positive,Positive,Very friendly reception.,True
687,Food,"Of the shortcomings, I would note the monotonous breakfast. Every day is the same.",Negative,Negative,"breakfasts. This is probably the weakest link in the hotel., the monotonous breakfast. Every day is the same.",True
687,Location,"From the hotel to the beach is relatively close. 5-7 minutes at a calm pace. There is a bus stop nearby, which is also very important.",Positive,Positive,"From the hotel to the beach is relatively close. 5-7 minutes at a calm pace. There is a bus stop nearby, which is also very important.",True
687,Staff,Excellent service staff. The owner and staff are always ready to help. Helped immediately with adapters. ,Positive,Positive,Excellent service staff. The owner and staff are always ready to help. Helped immediately with adapters.,True
688,Facility,"great hotel, ",Positive,Positive,great hotel.,True
688,Location,close to the beach!!,Positive,Positive,close to the beach.,True
688,Staff,"Very nice owner, ",Positive,Positive,Very nice owner.,True
690,Location,Everything is heard. At 3 o'clock in the morning we woke up from the fact that the garbage truck loaded the tanks.,Negative,Negative,At 3 o'clock in the morning we woke up from the fact that the garbage truck loaded the tanks.,True
690,Location,Very convenient location. Not far from the airport and from the sea.,Positive,Positive,Very convenient location. Not far from the airport and from the sea.,True
690,Room,Very thin walls. Everything is heard.,Negative,Negative,Very thin walls. Everything is heard.,True
691,Facility,Plenty of parking. ,Positive,Positive,"very clean, Plenty of parking.",True
691,Room,very clean ,Positive,,,False
691,Staff,Nice and kind staff.,Positive,Positive,Nice and kind staff.,True
692,Facility,,,Positive,"If you do not have adapters for sockets, ask at the reception.",False
692,Room,,,Negative,Quilts too warm for summer.,False
692,Staff,"Very helpful staff. If you do not have adapters for sockets, ask at the reception..",Positive,Positive,Very helpful staff.,True
695,Facility,"New hotel, ",Positive,Positive,New hotel.,True
695,Room,with super clean rooms and comfortable beds. ,Positive,Positive,super clean rooms and comfortable beds.,True
695,Staff,Family business and the owners are very friendly!,Positive,Positive,the owners are very friendly!,True
696,Food,Liked the food at the cafe in the lobby.,Positive,Positive,Liked the food at the cafe in the lobby.,True
696,Location,The airport is 6 minutes by car. Near a good beach.,Positive,Positive,"The airport is 6 minutes by car., Near a good beach.",True
697,Room,"Very clean, fresh, comfortable. you can see it's new. Cleaning every day",Positive,Positive,"Very clean, fresh, comfortable. you can see it's new. Cleaning every day",True
697,Staff,Responsive staff. ,Positive,Positive,Individual approach. Responsive staff.,True
698,Facility,,,Negative,The electric kettle didn't seem to work.,False
698,Food,,,Null,I unfortunately did not try the breakfast or other meal.,False
698,Location,The hotel is 10 minutes from the airport which is very convenient for not missing your flight. but the hotel is well located for the restaurants in the area.,Positive,Positive,The hotel is 10 minutes from the airport which is very convenient for not missing your flight. the hotel is well located for the restaurants in the area.,True
698,Room,The electric kettle didn't seem to work.,Negative,,,False
698,Staff,"The welcome was very warm and efficient.
",Positive,Positive,The welcome was very warm and efficient.,True
699,Staff,The hotel staff was fantastic.,Positive,Positive,The hotel staff was fantastic.,True
700,Facility,"Better remove the photo of the pool, since it's a hole...",Negative,Negative,"Better remove the photo of the pool, since it's a hole.",True
700,Location,great for the airport (it's attached),Positive,Positive,great for the airport (it's attached),True
700,Room,"Small room, only one nescafe bag, no curtain in the bathroom. ",Negative,Negative,"Small room., only one nescafe bag., no curtain in the bathroom.",True
700,Room,"Great bed, excellent cleaning",Positive,Positive,"Great bed, excellent cleaning",True
701,Location,walking distance to the beach with several restaurants.,Positive,Positive,walking distance to the beach with several restaurants.,True
701,Staff,"Very friendly and helpful staff, ",Positive,Positive,Very friendly and helpful staff.,True
702,Food,good cook,Positive,Positive,good cook,True
702,Room,room a bit small. ,Negative,Negative,room a bit small. son of 16 had to sleep on the starter,True
702,Staff,Nice staff,Positive,Positive,Nice staff,True
703,Facility,"Hotel completely redone, ",Positive,Positive,Hotel completely redone.,True
703,Food,"Full breakfast and served without time limit, to good understanding :)",Positive,Positive,Full breakfast and served without time limit.,True
703,Room,the rooms are clean and comfortable. ,Positive,Positive,the rooms are clean and comfortable.,True
703,Staff,"Like the 2 managers of the hotel and the chef, the staff is extremely kind and helpful. ",Positive,Positive,the staff is extremely kind and helpful.,True
704,Location,The hotel is close to Larnaca Airport and the beach. ,Positive,Positive,The hotel is close to Larnaca Airport and the beach.,True
708,Location,"Excellent location on the way to/from Larnaca airport.
",Positive,Positive,Excellent location on the way to/from Larnaca airport.,True
708,Staff,Warm and cordial hospitality,Positive,Positive,Warm and cordial hospitality,True
709,Facility,"Very well-kept small hotel, ",Positive,Positive,Very well-kept small hotel,True
709,Staff,with extraordinarily courteous hosts!,Positive,Positive,extraordinarily courteous hosts,True
710,Food,,,Negative,there was no breakfast.,False
710,Food,but we had dinner in the restaurant and it was very good.,Positive,Positive,we had dinner in the restaurant and it was very good.,True
711,Check-out,possibility for late check out,Positive,Positive,possibility for late check out,True
