ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
732,Room,"Everything is clean, white, freshly renovated. ",Positive,Positive,"Everything, Everything is clean, white, freshly renovated.",True
732,Staff,Very welcoming and friendly staff. ,Positive,Positive,Very welcoming and friendly,True
734,Location,,,Positive,Everything,False
734,Room,,,Positive,Everything was wonderful!,False
735,Facility,,,Positive,POOL Roof garden,False
735,Food,BREAKFAST WONDERFUL.,Positive,Positive,BREAKFAST WONDERFUL.,True
735,Location,"LOCATION CLOSE TO EVERYTHING. ALYKI BEACH CLUB, RESTAURANTS, CAFÉS. ",Positive,Positive,"LOCATION CLOSE TO EVERYTHING. ALYKI BEACH CLUB, RESTAURANTS, CAFÉS., POOL Roof garden",True
735,Room,,,Positive,Play room,False
735,Staff,WE HAVE ALREADY TALKED TO THE STAFF THEY ARE PREPARING A LOT. POOL. Play room. Roof garden.,Positive,Positive,WE HAVE ALREADY TALKED TO THE STAFF THEY ARE PREPARING A LOT,True
736,Staff,The staff is very friendly,Positive,Positive,The staff is very friendly,True
739,Facility,"Nice accommodation, extremely clean ",Positive,,,False
739,Location,and with a very good location near the beach and the center. ,Positive,,,False
739,Room,"With their vanilla styles, the rooms offer a very pleasant atmosphere in which to relax and unwind. Also, one thing that sets this hotel apart is their generosity so that they offer a bottle of water, tea bags and coffee for free, not to mention the affordable prices of the mini-bar. ",Positive,,,False
739,Staff,"Also note that the staff communicates well in French, ",Positive,,,False
742,Room,not clean,Negative,Negative,not clean,True
742,Room,comfortable bed,Positive,Positive,comfortable bed,True
743,Location,Not as close to the airport as advertised.,Negative,,,False
743,Room,,,Negative,Not as close to the airport as advertised.,False
743,Room,Clean and nice room,Positive,,,False
744,Location,The sounds of the airport,Negative,,,False
744,Location,,,Positive,The sounds of the airport,False
744,Room,,,Positive,Room quality,False
745,Food,,,Positive,breakfast time,False
745,Room,clean and functional,Positive,Positive,clean,True
746,Booking-issue,,,Negative,I was assured of breakfast in the price of the room. Upon arrival he refused to provide breakfast,False
746,Food,,,Negative,was assured of breakfast in the price of the room. Upon arrival he refused to provide breakfast,False
746,Price,,,Positive,was assured of breakfast in the price of the room.,False
746,Room,The room was satisfactory,Positive,Positive,room,True
746,Staff,"I did not like the behavior of the gentleman in the reservations. I was assured of breakfast in the price of the room. Upon arrival he refused to provide breakfast in an unacceptable manner, and without even speaking the Cypriot language.",Negative,Negative,I did not like the behavior of the gentleman in the reservations.,True
746,Staff,the lady at the reception who spoke Cypriot was kind and willing for any help.,Positive,,,False
747,Location,,,Positive,test,False
747,Room,The frozen water in the bath,Negative,,,False
747,Room,A clean room that really serves the purpose for which we came,Positive,Positive,"A clean room that really serves the purpose for which we came, The frozen water in the bath",True
748,Location,"close to the airport but no aircraft noise.  bus station nearby
 salt lake nearby",Positive,,,False
748,Room,Minibar was empty and not working,Negative,,,False
748,Room,clean,Positive,,,False
750,Location,Location close to the field.,Positive,Positive,close to the field,True
750,Staff,No staff at night..,Negative,Negative,No staff at night..,True
752,Room,It was extremely noisy,Negative,Negative,It was extremely noisy,True
752,Room,comfortable room for one night before departure,Positive,,,False
753,Location,,,Positive,Cleanliness,False
753,Room,"Cleanliness
 Spacious",Positive,Positive,Spacious,True
754,Check-in,,,Positive,Very good if you have an early morning flight.,False
754,Location,"You should only sleep with air conditioning in the summer, because there is a lot of noise from the nearby beach until early morning.",Negative,,,False
754,Location,Very good if you have an early morning flight.,Positive,,,False
755,Location,,,Positive,clean,False
755,Room,Very clean,Positive,Positive,Very,True
756,Food,it would be nice if there was a breakfast buffet,Negative,,,False
756,Food,,,Positive,it would be nice if there was a breakfast buffet,False
756,Location,"central location between the beach, the party mile, the airport and the old town",Positive,Positive,"central location between the beach, the party mile, the airport and the old town",True
757,Food,"After 20 minutes of waiting bad and half raw croissant
 Watery cappuccino",Negative,Negative,"After 20 minutes of waiting bad and half raw croissant, Watery cappuccino",True
757,Location,,,Positive,terrace,False
757,Room,"Cleaning, ",Positive,Positive,"furniture, Cleaning",True
758,Booking-issue,,,Negative,the staff could not give me any information,False
758,Facility,,,Null,,False
758,Food,,,Null,,False
758,Location,,,Null,,False
758,Price,,,Null,,False
758,Room,,,Null,,False
758,Room,Big room,Positive,Positive,Big room,True
758,Staff,Receptionist didn't understand English very well and the staff could not give me any information about the bus to the airport,Negative,Negative,the staff could not give me any information,True
759,Room,The lack of adapters for sockets,Negative,,,False
759,Room,,,Positive,The room,False
763,Location,,,Negative,The noise emanating from the terrace when located on the 1st floor.,False
763,Location,,,Positive,the warmth and cleanliness,False
763,Room,The noise emanating from the terrace when located on the 1st floor.,Negative,,,False
763,Room,"the comfort of the beds, the cleanliness.",Positive,,,False
763,Staff,The warm welcome in French. ,Positive,,,False
764,Food,Breakfast ok.,Positive,Positive,Breakfast ok.,True
764,Location,"At 3 o'clock in the morning, the garbage was picked up from the street, in an infernal mess....
 At 7 o'clock in the morning I tried to open the door to the balcony and I was very close to throwing up instantly. It seems that there are some farms nearby... it smelled like concentrated manure....",Negative,,,False
764,Room,"The small room, with almost non-existent storage spaces, an extremely small balcony.
 Thin walls, all night I heard how other travelers checked in. The adapter found in the room burned/melted 2 phone chargers.",Negative,,,False
764,Room,"Clean room, comfortable bed.",Positive,Positive,"Clean room, comfortable bed.",True
764,Staff,"With the exception of one gentleman at the reception, no other employee was wearing a mask.",Negative,,,False
765,Facility,,,Negative,"The safe does not make sense since it is not walled, it does not matter if you leave the money in a bag. They could put shampoo in the bathroom, not just soap.",False
765,Location,"and the hotel lobby, you can even smell the smoke from the cigarettes that smoke there. ",Negative,Negative,"The balcony on the first floor is very low, not very intimate, close to the street and the hotel lobby, you can even smell the smoke from the cigarettes that smoke there.",True
765,Location,Bars and restaurants nearby.,Positive,,,False
765,Room,"In the photo of the room on Booking, you can't see a column that takes up space and is uncomfortable. The balcony on the first floor is very low, not very intimate, close to the street. The safe does not make sense since it is not walled, They could put shampoo in the bathroom, not just soap. they could put 2 coffee sachets and 2 tea sachets, not just 1.",Negative,Negative,can't see a column that takes up space and is uncomfortable.,True
765,Room,Very comfortable bed. Very good shower. The furniture and bathroom are all new and impeccable. Very good WiFi connection.,Positive,,,False
765,Staff,Excellent attention ,Positive,,,False
766,Booking-issue,,,Negative,small corner,False
766,Room,The room given was not the one booked. small corner,Negative,Negative,The room given was not the one booked.,True
766,Room,Cleanliness,Positive,,,False
767,Location,"Far from the beach., The windows overlooked the courtyard, where it was quite noisy.",Negative,,,False
767,Price,The hotel is average (3 stars) 400 euros for 3 nights a bit expensive. ,Negative,,,False
767,Room,"The windows overlooked the courtyard, where it was quite noisy.",Negative,,,False
767,Room,Clean and spacious room,Positive,,,False
768,Facility,"the relaxation zone (swimming pool, deckchairs, billiards) definitely did not encourage you to use it.",Negative,,,False
768,Facility,,,Positive,"swimming pool, deckchairs, billiards",False
768,Food,monotonous breakfasts (everyday the same set:,Negative,Negative,"monotonous breakfasts (everyday the same set: 2 eggs, 2 slices of toast, 1/4 grilled mushroom, 1/2 grilled tomato, pepper, 2 small sausages, coffee)",True
768,Location,,,Positive,"location of the object, the relaxation zone",False
768,Room,"- terrace in the room,
 - well-furnished room and bathroom,
",Positive,Positive,"terrace in the room, well-furnished room and bathroom",True
769,Check-out,4. the hotel did not allow to turn over a couple of hours before the delayed plane;,Negative,,,False
769,Location,"5. walk to the promenade of Larnaca for about 20 minutes, to Lidl for an hour and a half. ",Negative,,,False
