ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Sentiment_Match
690,Room,Very thin walls. Everything is heard.,Negative,Negative,Very thin walls.,True
691,Facility,Plenty of parking. ,Positive,,,False
691,Location,,,Positive,Plenty of parking,False
691,Room,very clean ,Positive,Positive,"The room was very clean, well decorated and modern",True
691,Staff,Nice and kind staff.,Positive,Positive,Nice and kind staff,True
692,Food,,,Negative,Quilts too warm for summer..,False
692,Room,,,Negative,the room was a little bit dirty.,False
692,Room,,,Positive,The room is enough big.,False
692,Staff,"Very helpful staff. If you do not have adapters for sockets, ask at the reception..",Positive,Positive,Very helpful staff.,True
695,Facility,"New hotel, ",Positive,,,False
695,Room,with super clean rooms and comfortable beds. ,Positive,,,False
695,Staff,Family business and the owners are very friendly!,Positive,,,False
696,Food,Liked the food at the cafe in the lobby.,Positive,Positive,Liked the food at the cafe in the lobby.,True
696,Location,The airport is 6 minutes by car. Near a good beach.,Positive,Positive,The airport is 6 minutes by car.,True
697,Room,,,Negative,the room was a little bit dirty.,False
697,Room,"Very clean, fresh, comfortable. you can see it's new. Cleaning every day",Positive,Positive,The room is enough big.,True
697,Staff,Responsive staff. ,Positive,,,False
698,Facility,,,Negative,The electric kettle didn't seem to work.,False
698,Location,The hotel is 10 minutes from the airport which is very convenient for not missing your flight. but the hotel is well located for the restaurants in the area.,Positive,Positive,The hotel is 10 minutes from the airport which is very convenient for not missing your flight.,True
698,Room,The electric kettle didn't seem to work.,Negative,Negative,the room was a little bit dirty.,True
698,Room,,,Positive,The room is enough big.,False
698,Staff,"The welcome was very warm and efficient.
",Positive,Positive,The welcome was very warm and efficient.,True
699,Room,,,Negative,the room was a little bit dirty.,False
699,Room,,,Positive,The room is enough big.,False
699,Staff,The hotel staff was fantastic.,Positive,Positive,The hotel staff was fantastic.,True
700,Facility,"Better remove the photo of the pool, since it's a hole...",Negative,,,False
700,Location,great for the airport (it's attached),Positive,Positive,great for the airport (it's attached),True
700,Room,"Small room, only one nescafe bag, no curtain in the bathroom. ",Negative,,,False
700,Room,"Great bed, excellent cleaning",Positive,Positive,"Great bed, excellent cleaning",True
701,Location,walking distance to the beach with several restaurants.,Positive,Positive,walking distance to the beach with several restaurants,True
701,Staff,"Very friendly and helpful staff, ",Positive,Positive,Very friendly and helpful staff,True
702,Food,good cook,Positive,Positive,good cook,True
702,Room,room a bit small. ,Negative,Negative,"room a bit small, son of 16 had to sleep on the starter",True
702,Staff,Nice staff,Positive,Positive,Nice staff,True
703,Facility,"Hotel completely redone, ",Positive,,,False
703,Food,"Full breakfast and served without time limit, to good understanding :)",Positive,Positive,"Full breakfast and served without time limit, to good understanding :)",True
703,Room,the rooms are clean and comfortable. ,Positive,Positive,the rooms are clean and comfortable.,True
703,Staff,"Like the 2 managers of the hotel and the chef, the staff is extremely kind and helpful. ",Positive,Positive,"Like the 2 managers of the hotel and the chef, the staff is extremely kind and helpful.",True
704,Location,The hotel is close to Larnaca Airport and the beach. ,Positive,Positive,"The hotel is close to Larnaca Airport and the beach., For the best.",True
708,Location,"Excellent location on the way to/from Larnaca airport.
",Positive,Positive,Excellent location on the way to/from Larnaca airport.,True
708,Staff,Warm and cordial hospitality,Positive,Positive,Warm and cordial hospitality,True
709,Facility,"Very well-kept small hotel, ",Positive,,,False
709,Location,,,Positive,"Very well-kept small hotel,",False
709,Staff,with extraordinarily courteous hosts!,Positive,Positive,with extraordinarily courteous hosts!,True
710,Food,but we had dinner in the restaurant and it was very good.,Positive,Positive,we had dinner in the restaurant and it was very good,True
710,Price,,,Positive,cheap,False
710,Room,,,Negative,although not big,False
710,Room,,,Positive,"The room was very clean, well decorated and modern",False
711,Check-out,possibility for late check out,Positive,Positive,possibility for late check out,True
711,Facility,"Swimming pool , small and dirty",Negative,Negative,"Swimming pool , small and dirty",True
711,Room,,,Negative,"the room was a little bit dirty., the room was a little bit dirty.",False
711,Room,,,Positive,"The room is enough big., The room is enough big.",False
711,Staff,very nice staff,Positive,Positive,very nice staff,True
712,Room,Comfortable room,Positive,Positive,Comfortable room,True
713,Location,close to the airport,Positive,Positive,Very nice and close to the airport,True
714,Facility,a comfortable place. ,Positive,,,False
714,Location,,,Positive,a comfortable place,False
714,Room,Quiet and spacious.,Positive,Positive,Quiet and spacious,True
714,Staff,Quiet friendly staff.,Positive,Positive,Quiet friendly staff,True
716,Room,Lack of adapters for sockets in the rooms.,Negative,Negative,"the room was a little bit dirty., Lack of adapters for sockets in the rooms.",True
716,Room,New and clean rooms.,Positive,Positive,"The room is enough big., the staff promised to fix it.",True
716,Staff,Very pleasant staff.,Positive,Positive,Very pleasant staff.,True
718,Facility,"Great place,",Positive,,,False
718,Location,Close to Mackenzie beach and salt lake. 10 minutes to the airport by bus or taxi.,Positive,Positive,Close to Mackenzie beach and salt lake,True
718,Room,No trash can in the room,Negative,Negative,"although not big, No trash can in the room",True
718,Staff,very nice staff.,Positive,Positive,very nice,True
718,Taxi-issue,,,Positive,10 minutes to the airport by bus or taxi,False
720,Facility,"Clean, modern hotel, ",Positive,,,False
720,Room,comfortable rooms.,Positive,Positive,"Clean, modern hotel, comfortable rooms., Clean, modern hotel, comfortable rooms.",True
722,Facility,,,Negative,Shower water often overflowed into the bathroom. Drain is not working well.,False
722,Food,delicious breakfast on the veranda.,Positive,Positive,delicious breakfast on the veranda.,True
722,Location,"Walking distance to Makenzie beach. In the absence of a car, it is very easy to get here by bus from the airport. If you are worried about the proximity of the airport, then during the entire stay we did not notice the noise and did not experience any discomfort because of this.",Positive,Positive,"Walking distance to Makenzie beach., very easy to get here by bus from the airport.",True
722,Room,Shower water often overflowed into the bathroom. Drain is not working well.,Negative,Negative,the room was a little bit dirty.,True
722,Room,"clean comfortable room with good new furniture,",Positive,Positive,"clean comfortable room with good new furniture., The room is enough big.",True
722,Staff,"Super polite and helpful staff,",Positive,Positive,Super polite and helpful staff.,True
723,Room,There were no TV channels,Negative,,,False
723,Room,,,Positive,It was simple and beautiful,False
724,Room,,,Negative,the room was a little bit dirty.,False
724,Room,Clean,Positive,Positive,The room is enough big.,True
725,Room,Extremely thick bedding for the weather,Negative,Negative,the room was a little bit dirty.,True
725,Room,,,Positive,"The room is enough big., Extremely thick bedding for the weather",False
725,Staff,Constructive attitude of the staff.,Positive,Positive,Constructive attitude of the staff.,True
726,Facility,,,Positive,The pressure of the ox is excellent.,False
726,Location,Can be noisy from discos on Mackenzie,Negative,,,False
726,Location,Mackenzie is 5 minutes walk. The hotel is very conveniently located.,Positive,Positive,"Mackenzie, Mackenzie is 5 minutes walk. The hotel is very conveniently located.",True
726,Room,,,Negative,Can be noisy from discos on Mackenzie,False
726,Room,The room is clean. Bed is comfortable,Positive,Positive,The room is clean.,True
726,Staff,Friendly staff.,Positive,Positive,Friendly staff.,True
727,Facility,It is possible with animals. ,Positive,,,False
727,Location,To restaurants and the beach go through an intensive road.,Negative,Negative,To restaurants and the beach go through an intensive road.,True
727,Location,"Great option for if you arrive at Larnaca airport, close,",Positive,,,False
727,Room,very clean. ,Positive,,,False
727,Staff,"Everyone at the hotel was very friendly, tried to help and explain.",Positive,,,False
